Date,Price,Open,High,Low,Vol.,Change %
8/3/2018,17036.8,17260.50,17409.60,16999.50,4.31M,-0.44%
8/6/2018,17036.8,16999.50,17372.30,16850.40,3.93M,0.00%
8/7/2018,17185.9,16850.40,17521.40,16850.40,4.63M,0.88%
8/8/2018,17856.9,17260.50,17856.90,17223.20,7.18M,3.90%
8/9/2018,17931.5,18043.30,18304.30,17894.20,9.08M,0.42%
8/10/2018,18080.6,17819.60,18117.90,17745.10,5.82M,0.83%
8/13/2018,19199,18080.60,19199.00,18006.00,14.71M,6.19%
8/14/2018,18863.5,19236.30,19422.70,18863.50,7.05M,-1.75%
8/15/2018,18788.9,19273.60,19609.10,18639.80,12.62M,-0.40%
8/16/2018,19497.2,18490.70,19609.10,18267.00,14.49M,3.77%
8/17/2018,19385.4,19907.30,20019.10,19385.40,11.16M,-0.57%
8/20/2018,19161.7,19348.10,19571.80,19161.70,6.88M,-1.15%
8/21/2018,19758.2,19087.20,19758.20,18938.00,9.18M,3.11%
8/22/2018,19571.8,19795.50,19981.90,19422.70,8.39M,-0.94%
8/23/2018,19460,19571.80,19720.90,19273.60,7.92M,-0.57%
8/24/2018,19460,19422.70,19832.70,19049.90,10.79M,0.00%
8/27/2018,20280.1,19720.90,20429.20,19646.30,12.18M,4.21%
8/28/2018,20317.4,20354.70,20466.50,20205.50,8.11M,0.18%
8/29/2018,20131,20317.40,20354.70,20056.40,7.14M,-0.92%
8/30/2018,20578.3,20131.00,20839.30,20056.40,9.58M,2.22%
8/31/2018,20242.8,20541.10,20652.90,20093.70,7.22M,-1.63%
9/4/2018,19310.8,20093.70,20205.50,19310.80,10.42M,-4.60%
9/5/2018,19422.7,19310.80,19609.10,19161.70,8.62M,0.58%
9/6/2018,19310.8,19460.00,19571.80,19161.70,4.68M,-0.58%
9/7/2018,19758.2,19236.30,19795.50,19199.00,5.56M,2.32%
9/10/2018,19534.5,19720.90,19832.70,19460.00,3.53M,-1.13%
9/11/2018,20093.7,19460.00,20205.50,19460.00,8.08M,2.86%
9/12/2018,19758.2,20242.80,20280.10,19758.20,6.31M,-1.67%
9/13/2018,19870,19981.90,20205.50,19795.50,5.80M,0.57%
9/14/2018,20093.7,20056.40,20391.90,19981.90,8.62M,1.13%
9/17/2018,19832.7,20093.70,20093.70,19832.70,3.76M,-1.30%
9/18/2018,20056.4,19758.20,20056.40,19571.80,4.74M,1.13%
9/19/2018,19981.9,20280.10,20354.70,19981.90,6.66M,-0.37%
9/20/2018,20466.5,20056.40,20466.50,19907.30,7.28M,2.43%
9/21/2018,20951.1,20578.30,21100.30,20503.80,15.08M,2.37%
9/24/2018,20876.6,20951.10,21100.30,20727.50,5.59M,-0.36%
9/25/2018,20727.5,20727.50,21025.70,20615.60,7.47M,-0.71%
9/26/2018,20615.6,20690.20,21025.70,20615.60,7.52M,-0.54%
9/27/2018,20578.3,20727.50,20839.30,20541.10,6.16M,-0.18%
9/28/2018,20541.1,20652.90,20951.10,20541.10,7.84M,-0.18%
10/1/2018,20168.3,20578.30,20727.50,19981.90,8.34M,-1.81%
10/2/2018,20205.5,20168.30,20466.50,19870.00,10.00M,0.18%
10/3/2018,20503.8,20354.70,20652.90,20317.40,5.33M,1.48%
10/4/2018,20652.9,20764.70,20802.00,20541.10,4.48M,0.73%
10/5/2018,20205.5,20652.90,20727.50,20205.50,6.71M,-2.17%
10/8/2018,20019.1,20056.40,20317.40,19981.90,6.01M,-0.92%
10/9/2018,19907.3,20019.10,20131.00,19832.70,4.31M,-0.56%
10/10/2018,19720.9,19981.90,20019.10,19646.30,4.58M,-0.94%
10/11/2018,18341.6,18788.90,19161.70,18341.60,15.59M,-6.99%
10/12/2018,18938,18043.30,18938.00,17968.80,6.96M,3.25%
10/15/2018,18453.4,18938.00,19012.60,18453.40,3.72M,-2.56%
10/16/2018,18751.6,18490.70,18751.60,18416.10,2.59M,1.62%
10/17/2018,18863.5,19087.20,19161.70,18826.20,4.14M,0.60%
10/18/2018,18528,18639.80,19012.60,18528.00,4.01M,-1.78%
10/19/2018,18416.1,18267.00,18565.20,18043.30,4.02M,-0.60%
10/22/2018,18229.7,18565.20,18639.80,18229.70,2.71M,-1.01%
10/23/2018,17633.3,18192.40,18192.40,17335.00,7.64M,-3.27%
10/24/2018,17297.7,17633.30,17856.90,17297.70,3.90M,-1.90%
10/25/2018,17148.6,16701.30,17260.50,16477.60,6.15M,-0.86%
10/26/2018,16775.8,17446.90,17446.90,16775.80,2.58M,-2.17%
10/29/2018,16477.6,16626.70,16962.20,16477.60,4.76M,-1.78%
10/30/2018,16552.1,16477.60,16813.10,16403.00,3.26M,0.45%
10/31/2018,17446.9,16850.40,17446.90,16701.30,7.49M,5.41%
11/1/2018,17036.8,17521.40,17558.70,16999.50,3.31M,-2.35%
11/2/2018,17521.4,17148.60,17745.10,17111.30,5.88M,2.84%
11/5/2018,17521.4,17297.70,17558.70,17260.50,2.74M,0.00%
11/6/2018,17335,17670.50,17745.10,17335.00,3.48M,-1.06%
11/7/2018,17335,17335.00,17521.40,17036.80,3.55M,0.00%
11/8/2018,17297.7,17670.50,17707.80,17297.70,3.47M,-0.22%
11/9/2018,16850.4,17074.10,17335.00,16813.10,3.97M,-2.59%
11/12/2018,16738.5,16775.80,16887.70,16477.60,3.05M,-0.66%
11/13/2018,16403,16403.00,16701.30,16403.00,4.27M,-2.00%
11/14/2018,15806.5,16403.00,16664.00,15620.20,7.32M,-3.64%
11/15/2018,15843.8,15806.50,16179.30,15657.40,4.80M,0.24%
11/16/2018,16365.7,16104.80,16514.90,15955.70,3.95M,3.29%
11/19/2018,17185.9,16514.90,17185.90,16365.70,7.12M,5.01%
11/20/2018,17297.7,16924.90,17484.10,16887.70,6.31M,0.65%
11/21/2018,17372.3,16999.50,17521.40,16962.20,4.49M,0.43%
11/22/2018,17111.3,17596.00,17596.00,17111.30,4.29M,-1.50%
11/23/2018,16738.5,17036.80,17223.20,16738.50,4.10M,-2.18%
11/26/2018,16775.8,16701.30,16887.70,16701.30,2.27M,0.22%
11/27/2018,16626.7,16924.90,17036.80,16514.90,2.87M,-0.89%
11/28/2018,16962.2,16626.70,16962.20,16626.70,3.17M,2.02%
11/29/2018,17036.8,17111.30,17297.70,16924.90,5.40M,0.44%
11/30/2018,17148.6,16962.20,17335.00,16924.90,4.58M,0.66%
12/3/2018,18006,17596.00,18043.30,17521.40,8.81M,5.00%
12/4/2018,17819.6,17931.50,18117.90,17670.50,5.23M,-1.04%
12/5/2018,17968.8,17521.40,18192.40,17521.40,6.53M,0.84%
12/6/2018,17856.9,17856.90,18006.00,17707.80,5.49M,-0.62%
12/7/2018,17931.5,17931.50,18192.40,17856.90,5.57M,0.42%
12/10/2018,17223.2,17596.00,17707.80,17223.20,8.63M,-3.95%
12/11/2018,17372.3,17223.20,17446.90,17185.90,4.20M,0.87%
12/12/2018,17521.4,17484.10,17521.40,17372.30,2.99M,0.86%
12/13/2018,17260.5,17558.70,17670.50,17260.50,5.38M,-1.49%
12/14/2018,16664,17148.60,17297.70,16477.60,14.61M,-3.46%
12/17/2018,16142.1,16403.00,16514.90,16104.80,7.07M,-3.13%
12/18/2018,15992.9,15881.10,16291.20,15806.50,6.36M,-0.92%
12/19/2018,15210.1,15918.40,15992.90,14874.60,14.47M,-4.89%
12/20/2018,15061,15284.60,15582.90,14949.10,7.99M,-0.98%
12/21/2018,15545.6,14986.40,15545.60,14949.10,4.67M,3.22%
12/24/2018,15172.8,15359.20,15657.40,15135.50,3.57M,-2.40%
12/25/2018,14688.2,14762.70,14837.30,14278.10,5.94M,-3.19%
12/26/2018,14389.9,14837.30,14911.80,14278.10,4.03M,-2.03%
12/27/2018,14427.2,14911.80,14949.10,14427.20,4.96M,0.26%
12/28/2018,14389.9,14539.00,14688.20,14352.60,2.98M,-0.26%
1/2/2019,14166.2,14352.60,14501.80,14166.20,3.12M,-1.55%
1/3/2019,13495.2,14166.20,14315.40,13457.90,7.12M,-4.74%
1/4/2019,13681.6,13457.90,13830.70,13197.00,4.91M,1.38%
1/7/2019,13532.5,14017.10,14017.10,13532.50,5.14M,-1.09%
1/8/2019,13346.1,13607.10,13607.10,13271.50,7.27M,-1.38%
1/9/2019,13681.6,13420.70,13942.60,13346.10,7.69M,2.51%
1/10/2019,14054.4,13718.90,14278.10,13644.30,9.46M,2.72%
1/11/2019,14017.1,14017.10,14352.60,13942.60,5.20M,-0.27%
1/14/2019,14017.1,13868.00,14203.50,13830.70,6.21M,0.00%
1/15/2019,14091.7,14017.10,14240.80,13979.80,3.97M,0.53%
1/16/2019,13942.6,14166.20,14240.80,13868.00,4.71M,-1.06%
1/17/2019,13756.2,13942.60,14091.70,13756.20,4.09M,-1.34%
1/18/2019,13569.8,13868.00,13868.00,13569.80,4.39M,-1.36%
1/21/2019,14501.8,13681.60,14501.80,13644.30,14.78M,6.87%
1/22/2019,14576.3,14688.20,14986.40,14501.80,11.80M,0.51%
1/23/2019,14874.6,14501.80,14949.10,14389.90,8.95M,2.05%
1/24/2019,15247.4,14911.80,15284.60,14837.30,11.37M,2.51%
1/25/2019,15061,15210.10,15359.20,14949.10,7.71M,-1.22%
1/28/2019,15172.8,15061.00,15247.40,14986.40,5.73M,0.74%
1/29/2019,15471,15098.20,15508.30,14986.40,8.52M,1.97%
1/30/2019,15247.4,15471.00,15545.60,15247.40,3.32M,-1.45%
1/31/2019,14688.2,15321.90,15396.50,14613.60,11.67M,-3.67%
2/1/2019,14986.4,14539.00,15023.70,14539.00,4.69M,2.03%
2/11/2019,15433.8,15396.50,15582.90,15135.50,4.71M,2.99%
2/12/2019,15545.6,15433.80,15843.80,15359.20,9.83M,0.72%
2/13/2019,15545.6,15508.30,15843.80,15471.00,9.79M,0.00%
2/14/2019,15545.6,15582.90,15732.00,15508.30,6.50M,0.00%
2/15/2019,15508.3,15433.80,15732.00,15359.20,5.48M,-0.24%
2/18/2019,15582.9,15582.90,15806.50,15508.30,8.81M,0.48%
2/19/2019,15284.6,15545.60,15694.70,15284.60,11.48M,-1.91%
2/20/2019,15359.2,15284.60,15582.90,15247.40,7.07M,0.49%
2/21/2019,15210.1,15396.50,15396.50,15135.50,9.22M,-0.97%
2/22/2019,15732,15210.10,15806.50,15061.00,17.02M,3.43%
2/25/2019,15881.1,16030.20,16104.80,15881.10,7.66M,0.95%
2/26/2019,15918.4,15806.50,15992.90,15657.40,8.46M,0.23%
2/27/2019,15769.3,15992.90,15992.90,15732.00,6.49M,-0.94%
2/28/2019,15508.3,15769.30,15843.80,15396.50,10.39M,-1.66%
3/1/2019,15508.3,15582.90,15620.20,15396.50,5.78M,0.00%
3/4/2019,15806.5,15582.90,15918.40,15545.60,8.78M,1.92%
3/5/2019,15843.8,15806.50,16179.30,15694.70,10.25M,0.24%
3/6/2019,15881.1,15881.10,15955.70,15732.00,4.65M,0.24%
3/7/2019,16030.2,16030.20,16179.30,15918.40,10.37M,0.94%
3/8/2019,15806.5,15881.10,16030.20,15769.30,6.92M,-1.40%
3/11/2019,15732,15806.50,15881.10,15657.40,4.10M,-0.47%
3/12/2019,16477.6,15881.10,16477.60,15657.40,11.74M,4.74%
3/13/2019,16813.1,16664.00,16962.20,16477.60,18.87M,2.04%
3/14/2019,16775.8,16775.80,16962.20,16664.00,6.68M,-0.22%
3/15/2019,16924.9,16626.70,17074.10,16552.10,11.07M,0.89%
3/18/2019,17446.9,17074.10,17484.10,17036.80,13.05M,3.08%
3/19/2019,17223.2,17446.90,17446.90,17111.30,9.68M,-1.28%
3/20/2019,17148.6,17074.10,17260.50,16813.10,11.64M,-0.43%
3/21/2019,16477.6,17148.60,17223.20,16477.60,9.26M,-3.91%
3/22/2019,16775.8,16664.00,16850.40,16440.30,7.98M,1.81%
3/25/2019,16514.9,16403.00,16552.10,16142.10,9.28M,-1.56%
3/26/2019,16664,16738.50,16887.70,16552.10,3.87M,0.90%
3/27/2019,16775.8,16775.80,16999.50,16626.70,4.35M,0.67%
3/28/2019,16887.7,16626.70,16962.20,16626.70,3.35M,0.67%
3/29/2019,16738.5,16962.20,16999.50,16701.30,5.37M,-0.88%
4/1/2019,16589.4,16813.10,16813.10,16514.90,3.58M,-0.89%
4/2/2019,16403,16775.80,16813.10,16403.00,3.27M,-1.12%
4/3/2019,16253.9,16291.20,16365.70,16104.80,6.48M,-0.91%
4/4/2019,16403,16477.60,16626.70,16179.30,2.62M,0.92%
4/5/2019,16328.5,16477.60,16589.40,16328.50,3.04M,-0.45%
4/8/2019,16626.7,16328.50,16626.70,16291.20,3.38M,1.83%
4/9/2019,16514.9,16701.30,16850.40,16514.90,5.03M,-0.67%
4/10/2019,16328.5,16328.50,16514.90,16291.20,2.89M,-1.13%
4/11/2019,16365.7,16328.50,16589.40,16291.20,2.66M,0.23%
4/12/2019,16291.2,16328.50,16440.30,16291.20,1.98M,-0.46%
4/16/2019,16067.5,16104.80,16179.30,15881.10,4.07M,-1.37%
4/17/2019,15992.9,16142.10,16291.20,15992.90,2.78M,-0.46%
4/18/2019,15657.4,15918.40,16030.20,15582.90,4.92M,-2.10%
4/19/2019,15508.3,15769.30,15843.80,15508.30,2.59M,-0.95%
4/22/2019,15284.6,15508.30,15657.40,15247.40,2.98M,-1.44%
4/23/2019,15545.6,15433.80,15806.50,15284.60,3.16M,1.71%
4/24/2019,15955.7,15732.00,16067.50,15657.40,3.16M,2.64%
4/25/2019,15694.7,15881.10,15955.70,15694.70,1.67M,-1.64%
4/26/2019,15843.8,15694.70,15881.10,15657.40,1.87M,0.95%
5/2/2019,15657.4,15881.10,15881.10,15582.90,2.48M,-1.18%
5/3/2019,15582.9,15582.90,15769.30,15545.60,2.23M,-0.48%
5/6/2019,15247.4,15359.20,15433.80,15172.80,3.19M,-2.15%
5/7/2019,15210.1,15284.60,15508.30,15098.20,1.93M,-0.24%
5/8/2019,15247.4,15023.70,15247.40,14986.40,2.31M,0.25%
5/9/2019,14986.4,15210.10,15359.20,14949.10,2.58M,-1.71%
5/10/2019,15135.5,15061.00,15284.60,15023.70,2.19M,0.99%
5/13/2019,15247.4,15210.10,15545.60,15135.50,2.49M,0.74%
5/14/2019,15321.9,15098.20,15396.50,15098.20,2.71M,0.49%
5/15/2019,15769.3,15396.50,15769.30,15396.50,4.75M,2.92%
5/16/2019,15732,15769.30,15918.40,15657.40,3.16M,-0.24%
5/17/2019,15806.5,15732.00,15918.40,15657.40,3.33M,0.47%
5/20/2019,15918.4,15806.50,16030.20,15732.00,3.68M,0.71%
5/21/2019,15843.8,15918.40,16030.20,15806.50,2.97M,-0.47%
5/22/2019,16067.5,15881.10,16179.30,15843.80,6.45M,1.41%
5/23/2019,16030.2,16030.20,16104.80,15881.10,2.42M,-0.23%
5/24/2019,15806.5,15918.40,16030.20,15806.50,2.84M,-1.40%
5/27/2019,15806.5,15769.30,15843.80,15657.40,2.21M,0.00%
5/28/2019,15657.4,15806.50,15806.50,15582.90,2.61M,-0.94%
5/29/2019,15396.5,15582.90,15620.20,15396.50,3.00M,-1.67%
5/30/2019,15396.5,15359.20,15545.60,15284.60,2.03M,0.00%
5/31/2019,15135.5,15471.00,15471.00,15135.50,2.61M,-1.70%
6/3/2019,14837.3,14986.40,15172.80,14837.30,3.97M,-1.97%
6/4/2019,14911.8,14911.80,15061.00,14837.30,2.62M,0.50%
6/5/2019,14986.4,15135.50,15321.90,14986.40,2.47M,0.50%
6/6/2019,15135.5,14986.40,15172.80,14874.60,2.56M,0.99%
6/7/2019,15247.4,15210.10,15247.40,15135.50,1.79M,0.74%
6/10/2019,15284.6,15433.80,15471.00,15247.40,3.20M,0.24%
6/11/2019,15284.6,15284.60,15321.90,15247.40,1.48M,0.00%
6/12/2019,15098.2,15247.40,15284.60,15098.20,1.57M,-1.22%
6/13/2019,15023.7,15061.00,15172.80,15023.70,1.72M,-0.49%
6/14/2019,15135.5,15098.20,15359.20,15023.70,3.61M,0.74%
6/17/2019,15247.4,15210.10,15359.20,15172.80,3.14M,0.74%
6/18/2019,15098.2,15284.60,15359.20,15098.20,2.29M,-0.98%
6/19/2019,15098.2,15210.10,15284.60,15098.20,1.84M,0.00%
6/20/2019,15657.4,15098.20,15657.40,15061.00,6.96M,3.70%
6/21/2019,15955.7,15806.50,15955.70,15620.20,6.02M,1.91%
6/24/2019,15955.7,15918.40,16030.20,15769.30,4.98M,0.00%
6/25/2019,15694.7,15769.30,15955.70,15694.70,4.68M,-1.64%
6/26/2019,15582.9,15620.20,15918.40,15582.90,4.01M,-0.71%
6/27/2019,15396.5,15545.60,15582.90,15359.20,5.47M,-1.20%
6/28/2019,14539,15433.80,15471.00,14539.00,5.35M,-5.57%
7/1/2019,15545.6,15247.40,15545.60,15135.50,4.69M,6.92%
7/2/2019,15508.3,15657.40,15769.30,15471.00,3.33M,-0.24%
7/3/2019,15694.7,15433.80,15769.30,15396.50,5.25M,1.20%
7/4/2019,15769.3,15769.30,15843.80,15620.20,3.13M,0.48%
7/5/2019,15769.3,15769.30,15992.90,15657.40,4.11M,0.00%
7/8/2019,15582.9,15769.30,15769.30,15471.00,4.19M,-1.18%
7/9/2019,15620.2,15582.90,15732.00,15545.60,3.15M,0.24%
7/10/2019,15657.4,15657.40,15881.10,15657.40,3.44M,0.24%
7/11/2019,16067.5,15732.00,16142.10,15732.00,7.00M,2.62%
7/12/2019,15992.9,16104.80,16216.60,15918.40,4.41M,-0.46%
7/15/2019,16030.2,15992.90,16104.80,15918.40,2.58M,0.23%
7/16/2019,16179.3,16030.20,16216.60,16030.20,6.71M,0.93%
7/17/2019,16328.5,16253.90,16403.00,16142.10,5.69M,0.92%
7/18/2019,16142.1,16179.30,16328.50,16142.10,3.64M,-1.14%
7/19/2019,16291.2,16365.70,16514.90,16253.90,8.69M,0.92%
7/22/2019,16104.8,16291.20,16440.30,16067.50,4.25M,-1.14%
7/23/2019,16142.1,16104.80,16216.60,16067.50,3.77M,0.23%
7/24/2019,15843.8,16216.60,16253.90,15843.80,4.96M,-1.85%
7/25/2019,15843.8,15843.80,15992.90,15806.50,3.56M,0.00%
7/26/2019,15806.5,15918.40,15955.70,15806.50,2.62M,-0.24%
7/29/2019,15582.9,15806.50,15843.80,15508.30,3.35M,-1.41%
7/30/2019,15433.8,15732.00,15769.30,15433.80,3.29M,-0.96%
7/31/2019,15471,15433.80,15545.60,15396.50,2.84M,0.24%
8/1/2019,15210.1,15508.30,15508.30,15135.50,3.62M,-1.69%
8/2/2019,15172.8,15061.00,15433.80,15023.70,4.28M,-0.25%
8/5/2019,15172.8,15247.40,15247.40,15098.20,3.63M,0.00%
8/6/2019,15061,14874.60,15135.50,14874.60,4.58M,-0.74%
8/7/2019,15061,15061.00,15210.10,14949.10,1.84M,0.00%
8/8/2019,15247.4,15135.50,15247.40,14986.40,2.91M,1.24%
8/9/2019,15284.6,15247.40,15433.80,15172.80,2.80M,0.24%
8/12/2019,15172.8,15284.60,15321.90,15098.20,2.96M,-0.73%
8/13/2019,15359.2,15061.00,15359.20,15023.70,2.98M,1.23%
8/14/2019,15284.6,15508.30,15545.60,15284.60,3.50M,-0.49%
8/15/2019,15210.1,14986.40,15210.10,14986.40,2.97M,-0.49%
8/16/2019,15284.6,15321.90,15508.30,15135.50,4.20M,0.49%
8/19/2019,15284.6,15359.20,15508.30,15284.60,1.62M,0.00%
8/20/2019,15359.2,15284.60,15396.50,15247.40,2.82M,0.49%
8/21/2019,15471,15359.20,15620.20,15284.60,5.94M,0.73%
8/22/2019,15359.2,15620.20,15620.20,15359.20,2.55M,-0.72%
8/23/2019,15284.6,15359.20,15433.80,15284.60,2.42M,-0.49%
8/26/2019,15135.5,15098.20,15210.10,15023.70,4.44M,-0.98%
8/27/2019,15135.5,15247.40,15284.60,15061.00,2.52M,0.00%
8/28/2019,15098.2,15135.50,15172.80,15061.00,1.18M,-0.25%
8/29/2019,15061,15135.50,15135.50,14986.40,1.25M,-0.25%
8/30/2019,15061,15061.00,15172.80,15061.00,1.86M,0.00%
9/3/2019,14874.6,15061.00,15135.50,14874.60,2.12M,-1.24%
9/4/2019,14911.8,14911.80,15023.70,14800.00,2.17M,0.25%
9/5/2019,14874.6,15023.70,15061.00,14874.60,1.71M,-0.25%
9/6/2019,14837.3,14874.60,15023.70,14837.30,1.58M,-0.25%
9/9/2019,14874.6,14837.30,14949.10,14837.30,1.44M,0.25%
9/10/2019,14725.4,14911.80,14949.10,14688.20,2.80M,-1.00%
9/11/2019,14762.7,14762.70,14800.00,14688.20,1.43M,0.25%
9/12/2019,15023.7,14800.00,15061.00,14762.70,1.39M,1.77%
9/13/2019,15545.6,15023.70,15582.90,14949.10,8.22M,3.47%
9/16/2019,15471,15433.80,15769.30,15433.80,4.31M,-0.48%
9/17/2019,15471,15396.50,15508.30,15359.20,1.82M,0.00%
9/18/2019,15508.3,15433.80,15732.00,15396.50,6.37M,0.24%
9/19/2019,15843.8,15545.60,15881.10,15545.60,6.06M,2.16%
9/20/2019,15732,15843.80,15881.10,15694.70,2.36M,-0.71%
9/23/2019,15657.4,15732.00,15843.80,15657.40,3.04M,-0.47%
9/24/2019,15471,15657.40,15732.00,15471.00,4.51M,-1.19%
9/25/2019,15508.3,15433.80,15582.90,15396.50,2.16M,0.24%
9/26/2019,15769.3,15582.90,15769.30,15582.90,2.98M,1.68%
9/27/2019,15769.3,15769.30,15881.10,15769.30,3.10M,0.00%
9/30/2019,15769.3,15843.80,15992.90,15732.00,4.57M,0.00%
10/1/2019,15881.1,15881.10,15881.10,15694.70,3.23M,0.71%
10/2/2019,15657.4,15843.80,15955.70,15620.20,2.98M,-1.41%
10/3/2019,15657.4,15545.60,15657.40,15471.00,2.62M,0.00%
10/4/2019,15359.2,15694.70,15694.70,15359.20,2.82M,-1.90%
10/7/2019,15321.9,15396.50,15471.00,15321.90,2.44M,-0.24%
10/8/2019,15471,15359.20,15508.30,15284.60,1.48M,0.97%
10/9/2019,15881.1,15508.30,15992.90,15508.30,7.91M,2.65%
10/10/2019,15769.3,15881.10,15955.70,15769.30,2.95M,-0.70%
10/11/2019,15769.3,15769.30,15918.40,15769.30,2.02M,0.00%
10/14/2019,16179.3,15992.90,16365.70,15918.40,9.16M,2.60%
10/15/2019,16179.3,16179.30,16253.90,16104.80,3.21M,0.00%
10/16/2019,16328.5,16291.20,16477.60,16253.90,5.32M,0.92%
10/17/2019,16328.5,16291.20,16403.00,16253.90,4.29M,0.00%
10/18/2019,16104.8,16328.50,16365.70,16030.20,3.79M,-1.37%
10/21/2019,15843.8,16030.20,16104.80,15843.80,4.53M,-1.62%
10/22/2019,16104.8,15843.80,16104.80,15843.80,2.48M,1.65%
10/23/2019,15992.9,16104.80,16253.90,15918.40,2.50M,-0.69%
10/24/2019,16030.2,16030.20,16104.80,15955.70,2.04M,0.23%
10/25/2019,16403,16030.20,16403.00,15955.70,5.63M,2.33%
10/28/2019,16403,16477.60,16664.00,16403.00,3.90M,0.00%
10/29/2019,16440.3,16477.60,16738.50,16403.00,4.21M,0.23%
10/30/2019,16514.9,16403.00,16664.00,16403.00,3.91M,0.45%
10/31/2019,16403,16626.70,16701.30,16403.00,3.08M,-0.68%
11/1/2019,16626.7,16328.50,16626.70,16291.20,5.49M,1.36%
11/4/2019,16738.5,16701.30,16962.20,16664.00,7.55M,0.67%
11/5/2019,16701.3,16775.80,16813.10,16701.30,3.43M,-0.22%
11/6/2019,16626.7,16701.30,16850.40,16626.70,4.20M,-0.45%
11/7/2019,16589.4,16626.70,16701.30,16514.90,3.82M,-0.22%
11/8/2019,16626.7,16701.30,16775.80,16589.40,2.81M,0.22%
11/11/2019,16365.7,16664.00,16813.10,16365.70,5.00M,-1.57%
11/12/2019,16403,16365.70,16514.90,16328.50,3.54M,0.23%
11/13/2019,16291.2,16440.30,16738.50,16104.80,11.36M,-0.68%
11/14/2019,16104.8,16253.90,16253.90,16104.80,2.94M,-1.14%
11/15/2019,16179.3,16104.80,16328.50,16030.20,3.25M,0.46%
11/18/2019,15955.7,16142.10,16142.10,15955.70,7.53M,-1.38%
11/19/2019,16030.2,15992.90,16104.80,15955.70,4.78M,0.47%
11/20/2019,15881.1,16030.20,16067.50,15881.10,3.76M,-0.93%
11/21/2019,15881.1,15881.10,16030.20,15769.30,6.13M,0.00%
11/22/2019,15732,15955.70,15992.90,15508.30,5.24M,-0.94%
11/25/2019,15769.3,15806.50,15806.50,15582.90,2.88M,0.24%
11/26/2019,15806.5,15843.80,15843.80,15694.70,2.74M,0.24%
11/27/2019,15694.7,15806.50,15881.10,15694.70,2.16M,-0.71%
11/28/2019,15247.4,15694.70,15694.70,15247.40,4.70M,-2.85%
11/29/2019,15247.4,15284.60,15321.90,15098.20,4.08M,0.00%
12/2/2019,14762.7,15210.10,15247.40,14762.70,5.08M,-3.18%
12/3/2019,14613.6,14539.00,14911.80,14539.00,4.84M,-1.01%
12/4/2019,15247.4,14688.20,15284.60,14576.30,4.81M,4.34%
12/5/2019,14986.4,15284.60,15284.60,14986.40,1.78M,-1.71%
12/6/2019,15135.5,14949.10,15172.80,14949.10,2.38M,0.99%
12/9/2019,15023.7,15061.00,15172.80,15023.70,2.84M,-0.74%
12/10/2019,14949.1,15061.00,15061.00,14874.60,2.96M,-0.50%
12/11/2019,14800,14949.10,15023.70,14688.20,3.32M,-1.00%
12/12/2019,15023.7,14837.30,15098.20,14837.30,2.46M,1.51%
12/13/2019,15359.2,15098.20,15433.80,15098.20,5.11M,2.23%
12/16/2019,15135.5,15359.20,15359.20,15135.50,1.86M,-1.46%
12/17/2019,15098.2,15172.80,15321.90,15098.20,2.18M,-0.25%
12/18/2019,15023.7,15061.00,15210.10,15023.70,2.25M,-0.49%
12/19/2019,15023.7,15061.00,15135.50,14911.80,1.73M,0.00%
12/20/2019,15172.8,15023.70,15247.40,14986.40,1.38M,0.99%
12/23/2019,15321.9,15210.10,15508.30,15210.10,4.27M,0.98%
12/24/2019,15359.2,15396.50,15396.50,15210.10,1.62M,0.24%
12/25/2019,15359.2,15284.60,15508.30,15284.60,1.78M,0.00%
12/26/2019,15359.2,15359.20,15433.80,15247.40,2.68M,0.00%
12/27/2019,15396.5,15396.50,15396.50,15172.80,2.05M,0.24%
12/30/2019,15694.7,15433.80,15732.00,15396.50,5.97M,1.94%
12/31/2019,15582.9,15769.30,15806.50,15545.60,2.25M,-0.71%
1/2/2020,16030.2,15582.90,16216.60,15545.60,5.61M,2.87%
1/3/2020,15881.1,16216.60,16291.20,15843.80,4.68M,-0.93%
1/6/2020,15918.4,15806.50,16179.30,15732.00,4.10M,0.23%
1/7/2020,16179.3,16104.80,16291.20,15992.90,5.37M,1.64%
1/8/2020,16142.1,16067.50,16514.90,15881.10,12.73M,-0.23%
1/9/2020,16738.5,16291.20,16850.40,16291.20,11.09M,3.69%
1/10/2020,17558.7,16775.80,17894.20,16775.80,18.98M,4.90%
1/13/2020,17297.7,17372.30,17894.20,17297.70,6.86M,-1.49%
1/14/2020,17521.4,17335.00,17745.10,17297.70,9.09M,1.29%
1/15/2020,17596,17521.40,17670.50,17335.00,5.63M,0.43%
1/16/2020,18565.2,17670.50,18602.50,17633.30,10.33M,5.51%
1/17/2020,18602.5,18788.90,18938.00,18341.60,8.28M,0.20%
1/20/2020,18714.4,18565.20,18863.50,18453.40,6.11M,0.60%
1/21/2020,18863.5,18788.90,19236.30,18714.40,7.83M,0.80%
1/22/2020,19087.2,18863.50,19199.00,18677.10,6.13M,1.19%
1/30/2020,18155.2,18565.20,18900.80,17894.20,14.61M,-4.88%
1/31/2020,18192.4,18341.60,18826.20,18192.40,15.25M,0.20%
2/3/2020,18751.6,17521.40,18788.90,17335.00,17.90M,3.07%
2/4/2020,20056.4,18938.00,20056.40,18900.80,19.17M,6.96%
2/5/2020,19795.5,20429.20,20727.50,19795.50,15.14M,-1.30%
